id_cust,id_acc,rate,date
3800,1328,5,2017-10-15
7202,16297,3,2016-12-31
4575,9198,5,2017-05-15
7696,6148,5,2017-09-07
1967,1179,3,2022-10-09
2702,1208,1,2015-09-30
7895,12913,2,2019-05-17
7589,2912,3,2015-02-27
5817,3954,4,2018-11-27
8768,6120,3,2022-04-09
3610,11606,2,2020-08-27
351,11259,3,2016-08-18
2560,5848,4,2016-09-03
8539,5552,3,2019-08-26
6658,5870,2,2019-08-11
6257,5566,3,2017-06-04
7377,5750,4,2018-04-05
5355,7808,1,2017-02-19
4998,11527,1,2017-11-06
8794,12488,5,2022-12-27
9236,10241,5,2017-01-25
7664,9966,3,2016-02-21
5145,15684,4,2018-09-27
2425,7483,5,2021-06-02
4588,15267,5,2021-05-18
9834,16075,5,2022-05-16
6250,16406,1,2019-10-11
5563,1622,5,2018-04-10
5725,7518,5,2016-07-01
6646,98,5,2017-11-15
6812,14105,5,2022-02-27
22,8385,5,2015-02-03
6125,11319,4,2018-12-20
9364,3420,4,2016-08-30
9957,800,5,2020-04-21
6369,14271,1,2016-10-21
2007,101,2,2022-02-25
1566,2718,4,2017-12-14
5444,6654,5,2018-12-22
3657,4988,5,2017-12-29
9269,4879,4,2021-06-15
7052,15371,5,2016-01-31
2129,9125,3,2017-12-22
8486,4565,5,2017-06-06
9611,15236,5,2015-12-03
7362,9961,5,2020-04-23
8770,10301,4,2017-09-18
8804,16252,4,2022-09-03
3264,1005,3,2019-04-07
5519,14229,3,2021-03-28
1078,14286,4,2018-08-27
5774,12549,2,2020-12-03
5841,15912,2,2015-10-26
2529,1770,2,2016-01-04
4315,12652,3,2021-05-10
5409,14232,1,2018-12-10
622,579,4,2020-04-01
9690,1545,4,2018-05-14
1747,13705,2,2018-04-26
5153,3386,4,2016-06-25
5323,9783,3,2020-05-13
985,5705,2,2017-05-20
4324,217,3,2022-06-05
5631,107,3,2022-02-25
53,13216,5,2017-01-08
1875,6123,5,2018-12-27
5720,10955,3,2021-10-06
8600,10694,3,2021-11-20
7153,10526,3,2020-08-16
98,13763,5,2016-08-27
1342,1842,4,2022-06-03
5858,7242,2,2019-10-22
6245,4711,4,2018-10-11
8441,10293,3,2018-01-23
3535,13141,3,2020-03-30
7920,3364,5,2017-01-24
8654,893,4,2019-01-03
8949,14548,2,2015-04-27
8094,3272,3,2021-06-11
5295,1310,4,2018-12-30
7455,16229,4,2015-03-18
6083,16367,5,2018-07-29
7762,16467,2,2017-04-17
9640,10046,5,2015-04-20
5091,4798,2,2022-12-01
61,7805,4,2019-12-11
881,11140,2,2018-11-24
5738,13178,4,2015-11-30
4872,12003,5,2019-03-29
4269,4355,5,2020-01-17
4102,14658,5,2015-05-31
5842,5901,4,2016-06-20
7952,11975,5,2015-07-07
1881,16103,1,2021-06-12
797,6998,5,2020-10-13
182,3268,5,2018-09-15
8078,5700,5,2017-04-24
7886,14999,4,2016-03-27
3055,4320,3,2020-04-23
69,14316,4,2019-11-24
9317,15988,4,2018-05-14
6978,3772,5,2015-12-12
5253,10321,4,2015-03-23
649,6157,4,2019-04-05
5545,9347,4,2018-09-29
3188,5378,4,2016-03-03
6641,12047,4,2015-08-13
2597,9021,5,2018-11-07
4174,8852,4,2016-09-06
4801,6927,4,2022-06-01
6349,10360,2,2021-09-16
8312,14120,3,2022-11-04
9643,4141,5,2020-05-10
4445,5166,4,2020-10-14
3689,15904,5,2019-09-07
8943,367,5,2016-05-17
8426,7049,5,2016-05-12
7117,4955,5,2021-02-24
538,4133,5,2016-06-14
8697,1685,3,2020-06-14
8883,5465,5,2022-12-07
6032,12799,5,2017-09-15
133,15002,1,2016-04-30
4161,16275,5,2019-03-02
4551,11477,5,2019-05-14
2855,161,4,2019-07-13
8481,4989,4,2017-04-20
8208,10204,4,2019-06-02
6032,204,4,2015-08-01
3164,867,4,2021-06-25
4147,14273,4,2019-05-07
3148,12787,5,2016-04-23
8826,4213,2,2016-05-04
7857,9131,5,2022-10-17
2290,7062,5,2015-11-29
9265,3996,2,2017-04-23
5649,13822,5,2018-07-27
3024,7894,4,2017-03-22
5512,12685,4,2016-12-26
5281,6132,1,2022-03-15
623,9684,5,2016-10-13
6382,6180,3,2019-09-16
7245,10636,1,2017-02-06
5124,5592,4,2016-05-07
7891,14532,1,2015-11-17
2375,7333,4,2016-09-02
2558,15846,2,2018-05-14
7803,3014,5,2015-11-11
6393,14042,5,2019-11-11
4413,317,1,2016-10-10
4223,9450,1,2018-07-04
5502,2450,4,2020-03-25
1745,10044,2,2020-09-09
8575,2903,2,2017-11-07
7635,12056,2,2019-10-02
9513,3619,4,2015-03-09
2401,13718,1,2022-04-14
1024,1345,4,2016-10-19
2411,1532,4,2021-11-30
4019,16373,5,2021-09-21
489,4158,4,2020-12-23
5412,9002,5,2016-01-26
3146,12671,3,2018-04-02
9823,6538,3,2022-08-03
2806,7667,5,2016-03-09
2996,962,4,2022-06-26
6655,7006,5,2022-09-06
1769,5376,4,2021-03-25
865,15555,2,2020-10-18
4514,5959,5,2018-04-25
3013,14480,4,2016-12-26
263,12229,5,2019-09-01
1729,13412,4,2022-04-07
2541,9569,4,2017-12-26
3627,15661,5,2015-08-11
9011,14890,3,2016-02-20
7664,13298,4,2016-02-26
1076,7297,5,2015-08-24
273,2677,4,2018-04-28
2540,3794,4,2019-10-11
2609,15937,4,2021-08-29
2906,8075,5,2020-09-22
3444,15786,5,2018-11-19
403,4062,3,2015-05-22
4654,7935,3,2015-06-10
3448,10340,2,2019-03-12
1529,10056,5,2022-04-21
6679,6416,5,2016-12-07
1344,898,4,2022-05-24
1491,6266,3,2018-05-19
4630,880,3,2021-10-05
9156,14570,4,2022-09-24
3282,5067,4,2015-11-15
9403,16056,4,2022-12-22
8047,16393,1,2020-07-18
1159,14655,4,2015-04-10
3650,962,4,2021-03-12
6133,538,1,2020-03-02
4034,11064,4,2017-09-12
5967,11390,2,2021-10-19
293,1714,2,2017-04-27
5677,549,4,2019-05-31
8872,9470,4,2015-03-06
376,10775,5,2022-11-11
9523,7748,4,2020-07-07
8684,3975,4,2020-11-24
8071,15840,5,2018-10-19
767,149,2,2015-09-13
7516,15391,4,2018-05-07
19,11476,2,2020-02-29
7355,15420,5,2018-04-20
5424,9624,2,2015-12-07
2812,4773,2,2020-07-25
3784,2257,5,2019-04-23
9841,1903,5,2015-08-22
3158,6285,5,2016-09-07
109,4012,4,2016-07-13
5845,11504,2,2021-09-13
1053,6801,5,2017-06-22
7723,4814,5,2022-12-31
6193,3708,5,2022-06-22
2440,4722,5,2017-01-17
2084,16211,5,2016-10-03
6377,4289,5,2017-02-05
9608,5259,5,2021-03-27
6635,3750,4,2019-10-08
5103,7074,5,2020-08-02
5022,3003,5,2022-08-18
6379,5259,5,2016-06-10
3904,13491,4,2016-10-18
2331,6625,5,2021-07-05
720,7493,5,2020-06-04
9609,13780,4,2016-11-10
5685,15545,5,2020-11-08
698,11740,5,2021-01-07
4836,5937,2,2017-02-10
7861,11170,5,2018-10-01
5911,2902,3,2020-06-05
8402,3707,4,2020-02-13
3846,14362,1,2016-08-12
6206,13671,4,2017-04-29
608,10428,4,2016-06-25
1664,3512,5,2021-03-30
2771,2110,5,2019-07-15
6332,2324,2,2020-08-07
5994,4159,4,2020-03-17
1905,10660,5,2020-10-09
2907,374,5,2019-05-20
4557,13537,3,2021-08-29
3929,1212,5,2018-08-10
8077,2801,4,2017-04-08
257,11648,5,2018-07-29
1436,6039,3,2021-11-15
8035,15314,5,2020-06-28
6517,6051,5,2019-02-25
4805,16349,5,2015-01-06
8413,14685,5,2021-10-13
3476,2690,4,2015-08-31
6405,4165,3,2016-01-31
2064,1159,4,2019-07-23
2071,5476,5,2015-02-05
265,12620,4,2016-12-15
3266,2258,4,2019-05-13
2081,6076,5,2022-08-05
2192,6907,5,2016-09-30
11,5411,4,2016-11-22
4815,14758,1,2016-12-09
5681,7607,5,2017-10-29
854,7907,3,2020-06-02
9351,10417,5,2015-06-08
4148,15440,4,2020-04-18
1992,10309,5,2021-04-14
5521,12769,3,2022-05-02
6906,2617,4,2018-07-26
6671,6810,4,2021-05-20
9543,12542,4,2021-11-01
6484,9792,5,2022-11-27
4836,3471,4,2020-04-21
5656,15001,5,2015-10-16
2443,11829,5,2017-04-28
3220,1754,3,2021-05-02
7968,16046,5,2022-03-07
744,3222,5,2016-07-20
7686,14198,5,2021-12-16
8837,7916,5,2015-10-25
88,12988,5,2016-07-15
7337,11891,5,2015-07-19
8255,11878,3,2020-01-29
8979,9986,2,2021-01-26
4776,5464,5,2017-10-07
1343,12705,5,2016-12-24
7581,12551,4,2017-01-15
1288,1425,4,2022-08-04
5216,2840,4,2017-03-07
7967,4092,3,2020-03-28
993,7706,4,2015-02-05
4035,15653,1,2021-04-09
8659,15824,2,2016-02-24
279,16391,4,2018-09-07
6770,14235,3,2016-04-08
3883,3502,1,2016-11-23
9134,1129,3,2015-11-22
6535,6135,5,2018-10-27
4595,12937,5,2016-09-12
5358,4728,5,2015-09-22
2254,13015,5,2021-08-31
1627,10133,5,2019-04-26
2058,8511,5,2016-06-19
8001,5221,5,2022-01-10
748,12587,3,2018-10-13
8974,12008,5,2021-01-31
861,976,5,2019-03-16
2832,5031,5,2022-12-02
3107,7124,5,2016-08-20
4680,15988,1,2022-06-21
779,3973,5,2021-01-27
7151,12288,3,2020-09-28
1591,2267,5,2021-06-22
812,9549,5,2015-04-26
4363,2657,5,2018-05-19
7354,7079,1,2021-01-23
5066,1912,4,2016-10-29
296,188,3,2021-01-18
8830,11224,2,2022-12-03
1619,7216,5,2020-03-12
4218,15490,1,2016-06-02
5970,15291,5,2018-01-20
4001,1006,4,2015-10-05
6198,9109,5,2019-10-06
1002,14032,2,2019-02-22
7693,1597,4,2022-08-30
1993,7516,5,2021-03-21
5962,11948,3,2016-11-12
492,2567,4,2022-02-22
9462,2844,3,2021-10-29
3938,538,3,2022-04-02
378,2948,3,2021-01-17
4285,8502,5,2022-10-22
7634,15331,5,2015-08-13
8396,14785,5,2018-01-12
1283,12810,4,2016-11-12
6040,8425,5,2020-08-18
1429,11743,5,2016-10-28
8906,12509,4,2015-03-08
3526,639,2,2020-02-20
4651,1292,4,2017-12-10
4147,5936,1,2021-07-22
2779,7873,2,2015-12-01
7205,9825,5,2015-04-25
272,6641,5,2020-08-08
1374,15940,2,2020-04-16
1626,12182,3,2018-07-21
1252,3586,4,2022-11-28
2785,182,4,2020-12-11
4464,3649,2,2019-05-07
7747,10698,5,2018-07-17
1111,2304,4,2015-01-18
8669,7061,2,2022-06-12
2523,13030,1,2021-05-25
8385,9288,5,2016-07-17
1375,2272,4,2019-05-20
6145,1903,2,2021-11-18
7019,13719,3,2017-10-30
817,11846,2,2021-04-21
2680,8349,3,2019-04-13
3090,9580,4,2021-01-19
660,14394,3,2021-02-08
8890,7538,3,2020-11-11
6438,12211,3,2018-02-14
1012,5681,3,2017-12-25
5840,1161,3,2019-01-15
3671,454,4,2021-09-08
9493,9067,4,2022-02-03
4592,15665,5,2021-05-12
5114,16351,4,2019-05-17
7672,12182,5,2018-09-14
7477,1570,3,2015-11-01
8585,7544,3,2020-08-15
6756,14310,1,2017-02-22
8254,11641,3,2019-11-04
4827,10513,3,2017-03-09
6516,10095,3,2022-03-01
1342,4535,4,2016-10-03
8788,3875,5,2016-10-10
240,13974,5,2020-01-08
9198,11567,5,2017-04-09
4283,3163,5,2017-03-12
1624,7063,2,2019-06-16
2379,13866,4,2021-08-08
8307,12566,5,2016-05-22
7151,13927,5,2017-08-29
3439,2979,5,2020-05-08
6957,15219,5,2018-05-18
8453,4551,5,2018-10-29
4777,6768,4,2018-05-14
4983,12933,5,2021-03-26
3009,14387,5,2020-09-12
8009,13384,5,2015-10-10
4868,10382,5,2018-02-14
454,11485,5,2017-01-05
165,8668,3,2019-07-12
737,6650,5,2016-03-02
3623,7317,4,2019-02-23
3404,10053,1,2021-05-15
4660,6603,5,2016-03-27
8494,7249,2,2021-05-06
9721,5785,4,2022-05-07
7871,10974,3,2019-12-19
7231,14373,5,2019-02-06
4499,12558,4,2021-08-18
5807,9854,1,2021-03-12
4089,9897,4,2020-09-26
4680,6853,4,2022-02-16
7322,13169,5,2022-10-12
7086,8279,4,2022-03-24
7755,7250,4,2019-04-26
7356,13538,3,2016-04-21
1424,14681,4,2021-09-27
1852,13764,4,2021-10-10
4361,13296,4,2019-06-02
9756,8979,3,2016-06-20
4082,4387,3,2018-10-12
1377,9847,3,2016-05-17
5888,1769,3,2018-07-11
1769,1433,5,2020-05-26
1311,1458,2,2017-10-21
6031,8133,1,2022-07-05
9828,750,5,2022-06-04
8587,4555,5,2017-08-27
3705,10781,4,2018-09-15
5618,12597,4,2017-05-31
9030,15543,4,2021-01-14
6144,3744,5,2016-06-21
3853,8242,5,2022-09-04
7977,4940,5,2016-11-13
1744,4101,5,2020-05-09
2808,14135,4,2020-10-25
8944,2297,5,2019-09-16
1551,1307,5,2016-02-11
8198,1644,4,2019-03-28
9504,4809,5,2019-05-20
861,5156,5,2022-05-02
9345,11499,5,2022-05-07
65,1015,5,2020-04-17
5977,5111,2,2022-01-16
7641,9177,5,2015-11-09
8699,2610,4,2019-02-12
3591,11140,4,2020-08-02
1592,9946,5,2016-08-18
8790,13852,4,2016-01-21
1326,10235,4,2016-02-21
5648,5759,5,2021-02-03
6431,514,3,2019-02-25
93,4612,5,2020-07-08
845,12593,3,2022-11-05
2758,1587,5,2021-08-05
2466,8017,5,2020-04-17
2506,5755,4,2021-03-04
2876,8890,5,2015-07-15
6667,8235,4,2022-10-23
356,809,4,2019-11-06
5979,2873,5,2022-07-22
4150,7105,3,2020-05-20
6406,3333,5,2017-04-11
8536,1481,5,2020-06-30
1888,10230,3,2018-10-20
655,12636,5,2020-07-16
3613,4805,1,2021-10-26
9551,15323,1,2017-01-25
9220,8449,3,2015-04-05
4545,14826,5,2020-03-20
8511,10893,2,2017-06-13
9579,14875,3,2020-09-18
5922,835,3,2021-10-07
5507,2886,5,2017-10-24
8329,1468,5,2022-11-02
1142,835,5,2016-11-30
9029,7236,5,2020-08-06
7708,3504,1,2022-10-18
5021,10597,1,2018-11-11
8128,9890,4,2015-04-11
5996,9884,1,2021-01-22
2095,13844,4,2015-11-28
9009,5237,2,2017-06-25
950,9925,2,2021-07-31
5737,1660,5,2019-11-22
754,324,2,2020-08-04
7801,9795,3,2015-09-26
1269,1100,4,2020-03-22
6860,10212,3,2020-04-23
1234,3689,1,2020-08-12
1457,2720,1,2015-05-03
8182,1437,4,2015-05-26
8455,12830,4,2021-08-15
2558,14031,3,2018-11-18
9388,5424,5,2015-03-03
3325,16279,4,2019-10-01
9354,1710,4,2021-09-24
6793,9270,5,2016-06-07
5150,10646,5,2015-05-12
3288,10391,5,2019-05-14
4354,7163,4,2022-11-14
9107,14315,5,2022-10-13
7316,6888,5,2016-01-27
9424,8605,5,2021-05-26
6439,2476,5,2018-06-23
3296,3402,2,2018-05-20
6371,5895,5,2019-03-27
4987,7089,4,2017-02-14
2564,13128,1,2015-11-19
9426,11790,3,2021-01-03
4142,563,5,2019-07-12
8802,3222,5,2022-01-16
3127,9987,5,2016-04-05
1191,1331,4,2021-04-01
2214,14251,5,2018-02-19
3550,12775,4,2019-07-16
4424,2123,3,2015-06-01
97,1763,4,2015-09-29
3327,12854,4,2019-05-01
8269,7451,4,2017-01-02
1095,10987,4,2021-12-20
5777,7002,5,2020-04-05
1978,10589,4,2021-08-03
6964,6513,4,2019-05-24
5430,15818,4,2019-05-31
2695,456,4,2019-08-12
6201,9724,3,2022-10-27
4829,15535,3,2019-04-07
604,13180,4,2018-02-06
6709,4189,3,2021-01-16
9941,2254,4,2021-03-18
4111,15678,4,2021-05-30
117,12649,2,2018-05-21
3875,2542,5,2019-07-06
6087,12264,4,2018-09-16
5089,14372,4,2021-07-05
4739,2519,2,2017-05-27
6536,5773,3,2022-07-09
2730,6684,5,2018-12-26
6945,14770,4,2015-11-19
5805,5088,2,2020-08-11
946,7618,3,2021-10-16
2095,4540,4,2022-07-09
3581,7292,3,2019-08-13
1011,14506,5,2018-03-13
2660,11212,5,2020-08-25
7326,13753,5,2019-08-24
6231,3238,5,2018-11-24
5733,10012,5,2022-04-20
1016,4736,5,2020-09-07
5232,9290,4,2015-03-24
9758,14596,5,2017-02-27
3121,7344,5,2017-01-02
6456,1187,5,2016-04-22
3289,4265,4,2016-01-03
1600,84,5,2020-12-03
8606,9440,2,2022-03-20
3926,16473,5,2018-03-02
8438,14110,4,2018-04-21
9985,1364,4,2022-06-01
5802,14211,3,2018-06-10
366,155,5,2022-08-21
4025,2075,2,2021-01-26
4046,13813,5,2017-01-25
8867,8810,4,2015-11-15
9257,2490,4,2017-05-12
9948,15476,4,2019-04-10
2995,12774,2,2021-04-29
6739,9419,1,2022-09-21
818,4463,1,2021-05-14
9492,806,1,2020-11-16
2514,4039,4,2018-11-28
5304,12199,2,2015-05-15
8778,9234,1,2021-12-15
1630,14053,4,2018-02-25
529,13203,2,2017-08-11
4906,12263,5,2016-04-09
9102,3409,1,2021-05-24
153,283,1,2017-02-12
9583,6891,3,2017-03-07
2403,1280,2,2017-12-31
8798,30,2,2016-02-26
8922,2783,5,2016-11-06
2136,12811,2,2018-12-25
9392,14881,1,2021-09-05
9608,11447,2,2017-04-26
5812,8795,2,2021-06-24
5127,12151,2,2021-04-07
9157,10915,1,2021-04-26
4052,14806,4,2015-06-04
3975,3554,1,2021-01-30
1831,11380,1,2017-05-23
7678,3827,1,2020-01-28
2711,11807,3,2017-06-22
1425,14077,1,2017-11-21
4424,10550,1,2017-09-10
5386,3364,1,2021-05-27
4226,2217,4,2022-03-30
2171,11311,2,2018-08-10
640,1031,4,2015-10-04
3670,7905,5,2019-05-13
6049,6868,1,2019-03-13
6360,271,2,2018-04-23
6426,3237,5,2019-01-22
6003,11222,5,2021-12-28
5720,15770,4,2015-05-08
4533,7129,2,2018-01-26
7054,8449,5,2020-01-15
7876,10411,4,2015-11-29
2682,3798,2,2017-03-13
6032,10004,3,2018-04-15
7827,13551,2,2020-09-30
9863,1614,1,2020-06-05
4094,5184,4,2022-09-27
2963,10831,1,2018-11-11
7695,14154,5,2019-07-13
2842,13335,1,2022-07-08
8178,14198,1,2015-08-24
754,8148,1,2021-05-01
8977,7496,3,2015-12-31
1015,4360,5,2017-02-08
2236,2154,2,2022-04-13
411,7099,1,2015-08-15
3644,11112,5,2022-06-13
8511,14999,1,2015-11-17
3970,14809,4,2017-05-25
4617,16481,3,2019-10-24
2795,11257,2,2022-10-24
2962,3309,5,2018-06-28
8067,2412,5,2021-09-25
6197,1406,4,2020-09-13
9648,15720,2,2018-03-24
9209,9691,1,2022-03-06
1254,11777,1,2022-12-11
6121,3736,5,2017-07-06
2407,5371,4,2015-03-19
2601,306,4,2021-04-23
3815,8430,3,2022-12-07
8894,1317,2,2020-07-16
8906,13310,4,2021-04-22
4995,4976,3,2017-07-31
9658,15507,2,2017-07-23
9598,11060,4,2018-08-18
6660,10060,4,2019-02-21
8823,4174,1,2017-10-22
777,750,2,2015-07-05
397,14776,4,2018-12-26
645,12605,3,2016-02-19
9012,4216,4,2019-11-20
5008,5625,3,2018-12-27
3337,14383,5,2016-11-30
3148,9458,3,2015-03-21
3450,10265,3,2019-05-06
8945,15409,2,2020-11-08
7610,3432,4,2017-03-29
7095,11341,4,2018-04-02
3714,12166,2,2022-06-30
6952,9520,1,2020-10-30
6620,16242,1,2022-01-10
8027,2403,4,2019-09-02
3053,7100,5,2017-01-10
2237,2735,4,2015-06-13
6608,8029,2,2018-04-17
8022,9516,5,2016-12-24
1881,11348,5,2019-02-25
5997,1953,4,2016-03-02
2630,15352,4,2019-05-19
8203,12906,5,2015-03-15
3154,13414,5,2019-04-11
5444,12778,5,2022-04-15
245,15279,5,2019-05-28
2218,10560,3,2015-03-21
3884,12411,4,2020-03-14
3160,5821,4,2015-04-06
9544,14394,2,2022-12-18
5933,6325,5,2020-12-03
8116,10770,5,2016-06-09
325,3259,2,2022-09-15
3161,5427,5,2019-12-11
566,5045,5,2015-09-23
164,15939,4,2016-02-25
3632,9091,5,2020-10-07
2344,3948,4,2015-09-22
4032,3110,4,2016-06-15
3252,1002,4,2020-01-08
1106,3852,5,2018-04-25
5174,6062,5,2021-01-02
9210,7978,4,2017-05-04
7675,16245,4,2022-06-21
5657,3009,4,2017-07-05
9144,5270,4,2022-02-23
5589,14095,4,2017-07-04
2312,15514,5,2016-04-09
4340,13618,4,2020-06-23
1305,5816,5,2019-01-03
199,3401,3,2016-11-06
625,12223,4,2021-03-14
9912,1100,5,2022-10-11
6114,2130,5,2021-06-16
5151,7943,5,2021-06-25
8446,14544,5,2016-08-03
4271,5048,5,2015-03-28
4275,10409,5,2015-06-13
3560,3857,5,2018-06-12
8484,15946,4,2021-11-26
4114,13096,4,2022-10-24
6671,8146,4,2017-04-24
520,14806,3,2021-03-04
2475,16438,4,2019-07-14
630,967,3,2022-02-24
5868,8738,3,2018-08-09
7464,6899,5,2021-03-26
361,8389,4,2019-08-17
4323,15259,5,2022-07-18
8207,3277,5,2022-12-09
4702,6292,5,2020-03-23
1838,6924,4,2016-12-26
384,14543,4,2017-02-10
6951,2957,4,2015-12-13
5755,8543,4,2015-05-27
8781,4633,5,2017-05-19
1956,15723,4,2020-01-21
3924,4554,4,2019-12-29
2924,2774,2,2017-11-18
9690,16122,5,2022-03-07
2665,14412,4,2021-05-18
7998,16344,5,2022-09-19
8449,3701,5,2016-12-23
1643,11753,2,2017-04-18
3628,2860,4,2017-11-19
8244,6953,1,2021-09-20
6069,4743,3,2018-04-24
298,5131,5,2018-09-07
2791,11197,4,2021-07-25
2553,15082,4,2015-10-25
5188,4625,5,2015-12-10
9587,13286,4,2016-10-19
8512,4751,2,2019-09-25
3429,13613,3,2022-02-11
1492,4015,4,2020-04-05
6827,9207,3,2021-01-14
5799,4325,4,2018-08-03
2186,12720,5,2022-09-09
2949,905,2,2019-06-15
3100,7823,5,2017-02-13
3739,6041,5,2019-09-24
9851,14065,5,2018-02-01
3851,8855,5,2019-04-11
6210,9144,5,2022-09-11
3104,1517,5,2017-12-13
3186,15604,4,2021-01-12
296,865,5,2015-06-10
1452,3947,5,2019-02-24
8244,12172,4,2015-11-25
8434,11579,1,2019-12-28
4023,10511,4,2017-01-11
84,2732,5,2020-03-12
5065,1995,5,2019-08-24
7491,13547,1,2019-06-17
6653,8292,5,2017-12-05
6102,11925,5,2017-10-12
2890,3805,2,2019-03-14
3171,16166,5,2019-11-30
6058,9904,5,2020-02-24
5881,2691,4,2016-01-08
2989,4869,5,2017-10-02
2688,16392,5,2021-01-13
5946,14878,1,2022-12-29
4649,11100,2,2016-12-21
9728,2791,5,2017-01-07
6123,4090,5,2021-04-07
8120,11568,5,2021-06-29
1137,4808,1,2022-12-23
7062,3569,2,2019-04-25
786,10395,3,2022-05-09
1291,15345,5,2016-10-19
5370,15047,1,2018-02-22
372,11426,4,2022-07-02
3695,7736,1,2018-05-12
4609,13542,1,2020-07-14
3144,1562,4,2016-08-12
7046,7781,1,2018-02-22
6027,6666,3,2019-11-21
7165,5609,1,2020-05-16
1832,8060,1,2016-04-29
5899,11197,1,2019-12-24
3743,1265,3,2019-08-26
6282,8639,4,2021-04-23
7744,16355,4,2017-02-14
2193,13967,2,2017-04-15
3073,10609,4,2019-07-10
5098,15107,4,2015-12-23
7376,7356,1,2016-09-18
1726,5630,4,2018-09-14
7383,11744,4,2019-05-11
6323,12876,5,2019-07-30
1735,298,5,2019-10-09
9823,3634,5,2015-10-29
7583,7206,5,2016-02-25
7823,16324,5,2017-07-06
2399,2659,5,2021-04-26
4562,4800,5,2015-03-05
7699,9581,5,2021-06-11
871,1847,5,2021-01-02
9532,394,5,2020-08-07
6711,4277,4,2022-12-07
7384,4212,3,2015-07-05
458,14180,5,2021-02-10
9009,87,4,2019-06-18
9210,3667,5,2016-01-17
2660,1760,4,2017-05-28
7537,3269,5,2018-01-25
1682,3995,5,2022-04-24
6012,9763,5,2016-07-25
7575,4945,4,2017-01-09
3025,16342,5,2019-06-13
178,835,5,2019-09-04
3736,3984,4,2016-11-23
7571,14776,4,2018-04-04
3344,5518,3,2016-07-07
5603,13711,5,2020-05-23
4848,5068,5,2015-10-11
5223,10535,5,2020-07-13
4200,136,5,2015-11-28
448,13516,5,2016-10-14
6727,2030,3,2020-03-04
3042,5678,2,2022-04-21
4549,5837,4,2018-07-29
497,1606,2,2016-07-25
9436,15731,5,2022-12-02
8549,3304,4,2015-10-13
8469,8648,4,2019-12-16
3063,319,4,2015-08-07
1850,861,4,2020-12-26
8808,11992,5,2022-01-23
2360,13034,4,2018-05-06
2259,1441,4,2017-04-11
1287,14428,5,2019-01-10
4019,11854,3,2022-08-16
192,5065,4,2017-10-03
6420,4461,1,2022-09-23
4524,13743,5,2021-02-07
9013,10604,4,2021-06-02
4009,3906,4,2017-12-08
7442,8619,5,2021-02-18
1056,7882,5,2020-12-18
7294,2129,4,2022-06-27
8179,9216,2,2016-03-27
4001,3614,4,2018-01-13
5952,6677,3,2020-10-28
5684,12898,5,2018-02-02
123,2538,2,2015-12-26
2663,1011,2,2016-03-03
2497,1203,4,2017-04-03
2414,5322,4,2018-07-03
9912,220,5,2018-08-29
8098,2416,4,2019-05-08
9403,6223,5,2015-11-24
7447,2977,5,2017-11-08
8913,5575,5,2017-03-19
9130,2962,4,2022-08-29
3090,6493,5,2018-05-29
8499,2236,5,2015-07-11
7452,4595,5,2018-10-09
1313,4455,4,2018-06-04
8566,6330,5,2015-01-10
9126,11944,5,2017-03-20
2701,1365,4,2020-05-16
9096,3178,4,2018-03-03
1133,11106,5,2022-04-04
5910,9779,5,2018-08-14
9896,15020,4,2020-11-14
9383,2311,3,2015-08-25
579,4614,1,2021-09-16
8628,10744,5,2021-06-13
6170,15278,4,2018-10-15
7683,6416,5,2021-06-21
6914,8718,4,2020-05-08
145,7867,4,2015-08-20
2650,6220,3,2018-05-25
3798,2321,5,2018-07-03
6933,2320,2,2020-08-28
4536,724,5,2021-03-07
3123,264,4,2021-07-18
1293,11482,4,2018-10-11
8648,12682,4,2022-06-18
9361,14232,4,2020-05-26
4717,7112,5,2020-11-29
5152,15194,5,2018-03-05
6783,8784,2,2017-08-12
4458,654,5,2016-09-02
3789,14241,5,2018-07-07
6985,13443,4,2015-10-11
5800,9523,2,2016-10-19
6863,6785,5,2018-12-03
989,14526,5,2016-06-06
5812,15825,5,2021-01-29
4294,12658,5,2021-03-22
5833,6480,5,2020-07-19
4238,8011,5,2020-08-19
9207,6814,5,2015-12-04
1256,14303,2,2017-11-05
6443,6752,5,2019-02-24
4612,15045,5,2020-02-03
2250,12428,5,2022-04-09
8939,675,5,2016-02-10
1587,14290,5,2022-12-14
6367,6190,3,2018-04-15
1065,3622,1,2021-03-02
2792,10826,5,2017-09-18
9130,12569,5,2015-03-07
3003,12163,4,2019-03-17
5234,16399,5,2022-10-17
8294,11005,5,2022-12-03
9153,11182,4,2017-01-21
5507,10009,4,2017-06-11
3995,5621,3,2018-03-12
2593,7175,4,2022-06-07
9855,15209,4,2022-05-25
8809,4679,4,2018-01-07
5954,14740,5,2016-04-08
2551,6362,5,2018-07-21
472,4036,5,2015-06-09
1517,10168,2,2015-12-22
769,11502,2,2018-08-12
4998,5181,3,2016-11-15
4843,3296,3,2019-04-16
2808,11667,5,2020-11-24
6322,12790,4,2019-05-19
2138,14747,4,2022-06-20
858,11160,5,2015-01-27
3451,13392,2,2016-06-03
2747,2561,4,2016-01-22
6194,7594,3,2021-08-13
2356,7615,5,2018-12-31
2637,10954,4,2022-05-27
9380,8301,3,2019-03-23
4605,2244,4,2021-12-10
1971,3394,5,2016-04-01
9821,5951,5,2015-04-11
7667,1029,3,2021-12-01
