id,customer,accommodation,start_date,end_date,cost
8830,8474,11540,2019-01-21,2019-01-24,870.0
8831,299,422,2017-03-31,2017-04-03,537.0
8832,2232,15884,2022-09-13,2022-09-16,600.0
8833,4146,9320,2018-07-02,2018-07-05,1500.0
8834,3684,16478,2022-05-23,2022-05-26,1005.0
8835,6479,252,2016-10-13,2016-10-16,300.0
8836,6418,13227,2016-01-18,2016-01-21,195.0
8837,949,7535,2022-03-20,2022-03-23,1230.0
8838,5946,10188,2020-09-19,2020-09-22,282.0
8839,5492,15754,2017-05-28,2017-05-31,675.0
8840,7531,12991,2019-03-17,2019-03-20,600.0
8841,8038,8465,2017-09-15,2017-09-18,1071.0
8842,9938,7465,2017-01-22,2017-01-25,405.0
8843,9035,13481,2019-09-07,2019-09-10,420.0
8844,2640,11751,2016-04-20,2016-04-23,924.0
8845,2438,14969,2021-10-27,2021-10-30,1500.0
8846,9775,15647,2016-01-13,2016-01-16,660.0
8847,5304,14989,2020-09-19,2020-09-22,96.0
8848,5484,5849,2021-02-12,2021-02-15,900.0
8849,4499,12255,2019-09-21,2019-09-24,795.0
8851,5014,15031,2022-11-13,2022-11-16,750.0
8852,4399,8018,2019-12-26,2019-12-29,360.0
8853,5588,15453,2021-12-18,2021-12-21,339.0
8854,517,15214,2020-09-28,2020-10-01,564.0
8855,2663,7055,2018-03-16,2018-03-19,690.0
8856,2287,15496,2021-02-15,2021-02-18,1440.0
8857,7406,14090,2018-10-23,2018-10-26,1710.0
8858,9583,7929,2017-01-22,2017-01-25,1245.0
8859,4110,10910,2020-04-24,2020-04-27,495.0
8860,7007,3208,2021-08-08,2021-08-11,450.0
8861,7959,6947,2019-10-11,2019-10-14,240.0
8862,248,3882,2015-06-12,2015-06-15,360.0
8863,991,4944,2021-02-16,2021-02-19,360.0
8864,3306,8012,2019-10-01,2019-10-04,363.0
8865,3028,2020,2016-11-18,2016-11-21,525.0
8866,687,3532,2022-02-09,2022-02-12,540.0
8867,7768,7400,2016-05-27,2016-05-30,300.0
8868,9969,14151,2022-02-08,2022-02-11,558.0
8871,2855,6997,2017-08-05,2017-08-08,108.0
8872,1467,11020,2020-03-23,2020-03-26,219.0
8873,6058,3653,2018-11-07,2018-11-10,618.0
8874,2621,8616,2021-01-01,2021-01-04,690.0
8875,9970,15801,2022-08-03,2022-08-06,1998.0
8876,1175,11158,2022-04-17,2022-04-20,537.0
8877,5189,1427,2016-08-30,2016-09-02,297.0
8878,7902,14894,2015-07-05,2015-07-08,318.0
8879,6448,7341,2022-05-30,2022-06-02,1350.0
8880,9105,15351,2018-06-30,2018-07-03,489.0
8881,8573,7659,2016-08-30,2016-09-02,600.0
8882,2524,16238,2015-09-24,2015-09-27,246.0
8883,5614,15691,2019-09-01,2019-09-04,2811.0
8884,8942,2550,2022-02-21,2022-02-24,345.0
8885,1816,2326,2017-11-01,2017-11-04,585.0
8886,2489,6522,2021-03-14,2021-03-17,321.0
8887,1835,8678,2020-12-26,2020-12-29,339.0
8888,7563,9227,2017-11-03,2017-11-06,4338.0
8889,2361,13873,2017-06-17,2017-06-20,1248.0
8890,6777,13558,2015-02-18,2015-02-21,1050.0
8891,8461,6460,2021-02-10,2021-02-13,570.0
8892,1638,15295,2021-10-06,2021-10-09,612.0
8893,2449,7297,2018-12-07,2018-12-10,177.0
8894,3697,8480,2021-05-10,2021-05-13,354.0
8895,5961,3213,2017-01-15,2017-01-18,297.0
8896,2869,1350,2019-09-13,2019-09-16,837.0
8897,4420,10954,2017-07-18,2017-07-21,750.0
8898,128,12734,2018-05-08,2018-05-11,639.0
8899,1567,4920,2022-01-23,2022-01-26,495.0
8900,4137,3122,2017-01-21,2017-01-24,471.0
8901,4567,9060,2022-04-19,2022-04-22,225.0
8902,6362,10125,2018-09-24,2018-09-27,450.0
8903,6328,327,2016-03-02,2016-03-05,300.0
8904,7264,14691,2020-10-05,2020-10-08,2787.0
8905,9886,10982,2017-06-21,2017-06-24,750.0
8906,1482,3943,2017-10-15,2017-10-18,165.0
8907,4122,16243,2017-06-09,2017-06-12,585.0
8908,6975,6852,2016-12-29,2017-01-01,192.0
8909,7680,16363,2020-01-17,2020-01-20,399.0
8910,1715,14691,2015-11-09,2015-11-12,2787.0
8911,9152,4307,2016-11-16,2016-11-19,453.0
8912,1550,12166,2020-03-13,2020-03-16,906.0
8913,6285,10854,2020-08-05,2020-08-08,798.0
8914,4074,9552,2017-11-08,2017-11-11,870.0
8915,939,11536,2015-04-28,2015-05-01,372.0
8916,7452,6934,2015-06-17,2015-06-20,450.0
8917,1488,1892,2020-02-19,2020-02-22,450.0
8918,5035,14300,2018-09-27,2018-09-30,1260.0
8919,1334,14820,2015-09-05,2015-09-08,996.0
8920,7925,13643,2015-11-03,2015-11-06,1110.0
8921,0,10938,2015-04-03,2015-04-06,993.0
8922,8665,1380,2017-07-22,2017-07-25,1050.0
8923,2270,14998,2018-03-09,2018-03-12,600.0
8924,2625,14639,2022-09-10,2022-09-13,720.0
8925,6929,4867,2020-10-02,2020-10-05,231.0
8926,1839,1367,2017-09-16,2017-09-19,363.0
8927,2800,577,2019-06-21,2019-06-24,447.0
8929,7198,13792,2018-08-19,2018-08-22,999.0
8930,9890,7731,2016-01-19,2016-01-22,273.0
8931,152,4195,2015-09-19,2015-09-22,495.0
8932,1586,1399,2017-10-18,2017-10-21,360.0
8933,3625,7448,2019-06-21,2019-06-24,600.0
8934,6793,13818,2020-02-22,2020-02-25,1611.0
8935,840,6646,2021-10-09,2021-10-12,585.0
8936,7366,13602,2021-12-18,2021-12-21,579.0
8937,2497,5594,2020-06-26,2020-06-29,390.0
8938,7908,8593,2019-11-26,2019-11-29,405.0
8939,5493,2844,2016-10-21,2016-10-24,633.0
8940,3282,10616,2022-06-13,2022-06-16,900.0
8941,6769,10828,2019-01-11,2019-01-14,1197.0
8942,364,10602,2021-02-09,2021-02-12,1800.0
8943,9253,9900,2019-03-05,2019-03-08,840.0
8944,8117,2380,2020-07-05,2020-07-08,357.0
8945,4464,10786,2020-01-15,2020-01-18,435.0
8946,8521,5781,2022-01-29,2022-02-01,354.0
8947,8444,3299,2019-12-06,2019-12-09,510.0
8948,8145,4498,2022-09-30,2022-10-03,3000.0
8949,3571,4088,2021-04-03,2021-04-06,477.0
8950,4536,5949,2020-01-06,2020-01-09,1188.0
8951,5430,491,2022-07-18,2022-07-21,390.0
8953,368,4576,2018-10-17,2018-10-20,429.0
8954,5926,15565,2021-06-23,2021-06-26,2154.0
8955,3595,2587,2022-12-07,2022-12-10,375.0
8956,7333,7367,2021-02-21,2021-02-24,2064.0
8957,127,11067,2015-03-27,2015-03-30,420.0
8958,5860,11343,2022-02-13,2022-02-16,255.0
8959,6754,3835,2020-11-22,2020-11-25,225.0
8960,9584,5499,2016-12-09,2016-12-12,30000.0
8961,6783,8149,2018-10-27,2018-10-30,1518.0
8962,2641,13015,2015-12-10,2015-12-13,492.0
8963,8414,15891,2022-12-18,2022-12-21,750.0
8964,755,12913,2015-01-02,2015-01-05,714.0
8966,6019,7107,2015-04-11,2015-04-14,114.0
8967,4557,9168,2015-11-08,2015-11-11,117.0
8968,1908,9657,2016-04-02,2016-04-05,450.0
8969,9034,3052,2016-06-01,2016-06-04,540.0
8970,7099,8731,2020-02-23,2020-02-26,4800.0
8971,6731,13452,2022-05-24,2022-05-27,411.0
8972,2979,10379,2015-06-03,2015-06-06,1548.0
8973,7359,4345,2016-09-07,2016-09-10,315.0
8974,8938,2079,2021-06-18,2021-06-21,801.0
8975,957,14510,2017-11-29,2017-12-02,1446.0
8976,851,6161,2019-05-05,2019-05-08,543.0
8977,5780,5891,2017-07-02,2017-07-05,306.0
8978,4612,15051,2016-07-09,2016-07-12,390.0
8979,8932,1363,2022-07-01,2022-07-04,429.0
8980,9612,10126,2017-06-18,2017-06-21,312.0
8981,919,5717,2018-06-14,2018-06-17,555.0
8982,9988,8682,2017-10-16,2017-10-19,1350.0
8983,9656,2797,2017-11-01,2017-11-04,375.0
8984,3664,4105,2020-02-29,2020-03-03,450.0
8985,3858,2052,2022-12-15,2022-12-18,525.0
8986,7673,5732,2017-01-02,2017-01-05,300.0
8987,8233,566,2021-04-13,2021-04-16,615.0
8988,2843,6235,2016-10-24,2016-10-27,315.0
8989,4183,12480,2018-08-20,2018-08-23,669.0
8990,7853,4462,2016-02-27,2016-03-01,945.0
8991,2288,13093,2021-11-09,2021-11-12,747.0
8992,5411,1763,2019-12-17,2019-12-20,642.0
8993,1432,15840,2015-05-16,2015-05-19,336.0
8994,9226,14564,2017-09-19,2017-09-22,459.0
8995,7543,14825,2017-04-09,2017-04-12,894.0
8996,753,15256,2020-11-26,2020-11-29,1650.0
8997,5212,8616,2017-05-02,2017-05-05,690.0
8998,253,11007,2019-01-12,2019-01-15,138.0
8999,8058,11374,2018-05-14,2018-05-17,1164.0
9000,266,8952,2021-01-19,2021-01-22,480.0
9001,2988,14983,2019-01-27,2019-01-30,858.0
9002,2141,5784,2020-10-21,2020-10-24,210.0
9003,3938,7422,2021-03-07,2021-03-10,387.0
9004,4486,6556,2020-05-22,2020-05-25,390.0
9005,4458,8281,2015-12-19,2015-12-22,435.0
9006,3436,3007,2015-11-30,2015-12-03,900.0
9007,8453,1962,2019-01-30,2019-02-02,675.0
9008,4200,12470,2019-11-21,2019-11-24,783.0
9009,9762,11621,2018-06-17,2018-06-20,279.0
9010,6927,5435,2019-11-07,2019-11-10,195.0
9011,471,3965,2015-07-14,2015-07-17,489.0
9012,3955,10476,2017-10-03,2017-10-06,750.0
9013,3089,7663,2014-12-29,2015-01-01,1125.0
9014,174,960,2017-08-03,2017-08-06,507.0
9015,417,1432,2015-12-01,2015-12-04,288.0
9016,8082,4128,2022-11-02,2022-11-05,330.0
9017,6978,16330,2015-05-15,2015-05-18,660.0
9018,723,4510,2018-09-15,2018-09-18,957.0
9019,826,2170,2020-11-28,2020-12-01,1050.0
9020,6330,5039,2015-03-22,2015-03-25,375.0
9021,1264,3081,2018-06-10,2018-06-13,315.0
9023,9717,12566,2015-07-11,2015-07-14,885.0
9024,8660,791,2022-09-21,2022-09-24,264.0
9025,2626,7737,2017-09-19,2017-09-22,435.0
9026,4780,7955,2019-03-29,2019-04-01,999.0
9027,4964,15965,2021-06-20,2021-06-23,498.0
9028,9800,16085,2015-08-28,2015-08-31,465.0
9029,3830,7174,2021-07-24,2021-07-27,600.0
9030,8606,8918,2015-07-13,2015-07-16,450.0
9031,9948,2475,2018-11-13,2018-11-16,1200.0
9032,8480,10638,2022-05-01,2022-05-04,900.0
9033,89,8709,2019-04-13,2019-04-16,300.0
9034,5684,8838,2015-06-09,2015-06-12,1020.0
9035,5783,12632,2017-11-13,2017-11-16,507.0
9036,207,13249,2015-06-19,2015-06-22,234.0
9037,1283,13277,2018-06-14,2018-06-17,333.0
9038,8841,2062,2015-03-16,2015-03-19,600.0
9039,1914,7836,2022-01-22,2022-01-25,291.0
9040,1944,13024,2021-10-29,2021-11-01,375.0
9041,8140,16186,2022-10-20,2022-10-23,219.0
9042,2434,12599,2017-08-24,2017-08-27,414.0
9043,5,3309,2016-04-21,2016-04-24,450.0
9044,6387,8972,2020-03-28,2020-03-31,555.0
9045,7078,1,2019-07-29,2019-08-01,825.0
9046,9449,12910,2015-07-04,2015-07-07,585.0
9047,1846,12729,2018-06-06,2018-06-09,762.0
9048,334,10444,2017-07-30,2017-08-02,750.0
9049,8152,2164,2015-05-06,2015-05-09,393.0
9050,421,14212,2017-01-23,2017-01-26,255.0
9051,8453,16134,2015-02-01,2015-02-04,318.0
9052,3650,14661,2015-06-18,2015-06-21,2247.0
9053,1805,514,2021-03-02,2021-03-05,285.0
9054,2517,12714,2022-04-14,2022-04-17,612.0
9055,2851,11319,2022-05-03,2022-05-06,618.0
9056,9363,12892,2022-12-12,2022-12-15,675.0
9057,52,8081,2016-04-17,2016-04-20,168.0
9058,6729,4744,2015-07-22,2015-07-25,447.0
9059,6498,2121,2019-07-12,2019-07-15,420.0
9060,1288,1797,2016-10-23,2016-10-26,225.0
9061,6095,2183,2015-04-16,2015-04-19,360.0
9062,7536,12986,2022-03-02,2022-03-05,585.0
9063,5665,15042,2016-02-29,2016-03-03,627.0
9064,3282,9412,2016-08-03,2016-08-06,984.0
9065,6354,15998,2017-11-18,2017-11-21,282.0
9066,5615,7771,2018-11-03,2018-11-06,870.0
9067,181,10051,2017-08-06,2017-08-09,675.0
9068,282,16320,2021-06-24,2021-06-27,750.0
9069,6896,8670,2020-06-04,2020-06-07,306.0
9070,5979,700,2020-04-29,2020-05-02,570.0
9071,6267,15288,2015-04-08,2015-04-11,384.0
9072,7581,10997,2021-12-29,2022-01-01,600.0
9073,2445,10256,2019-02-04,2019-02-07,963.0
9074,7699,12297,2018-04-26,2018-04-29,510.0
9075,8967,6191,2019-03-21,2019-03-24,267.0
9077,5194,11692,2019-06-08,2019-06-11,780.0
9078,7865,11315,2020-11-16,2020-11-19,390.0
9080,2705,6606,2021-08-28,2021-08-31,1608.0
9081,327,9686,2017-03-11,2017-03-14,177.0
9082,5042,12885,2015-07-23,2015-07-26,225.0
9083,7659,2845,2020-05-20,2020-05-23,975.0
9084,1588,10002,2020-07-08,2020-07-11,675.0
9085,4486,6663,2021-12-07,2021-12-10,1368.0
9086,9963,5920,2022-02-10,2022-02-13,435.0
9087,8679,6308,2020-12-27,2020-12-30,450.0
9088,8455,8185,2015-12-15,2015-12-18,540.0
9089,9619,6784,2022-04-19,2022-04-22,840.0
9090,1814,3765,2022-08-04,2022-08-07,525.0
9091,2671,3937,2019-08-31,2019-09-03,390.0
9092,3086,2616,2019-08-10,2019-08-13,555.0
9093,9002,6508,2016-07-15,2016-07-18,300.0
9094,5063,16350,2017-12-13,2017-12-16,675.0
9095,5090,13038,2017-02-12,2017-02-15,789.0
9096,2596,6151,2022-11-05,2022-11-08,180.0
9097,5937,3345,2020-10-16,2020-10-19,372.0
9098,4363,3304,2019-11-11,2019-11-14,321.0
9099,8505,15464,2020-08-11,2020-08-14,1203.0
9100,730,4209,2019-02-24,2019-02-27,390.0
9101,9824,15969,2021-06-11,2021-06-14,396.0
9102,8128,3076,2020-11-06,2020-11-09,420.0
9103,5108,9000,2021-12-16,2021-12-19,129.0
9104,8823,10080,2020-03-08,2020-03-11,228.0
9105,6163,14103,2018-07-28,2018-07-31,585.0
9106,2529,6359,2015-08-02,2015-08-05,255.0
9107,6617,11848,2016-09-06,2016-09-09,1110.0
9108,6542,12360,2021-04-15,2021-04-18,543.0
9109,9817,16302,2019-11-27,2019-11-30,468.0
9110,8056,13222,2019-08-24,2019-08-27,600.0
9111,6353,11771,2016-11-08,2016-11-11,243.0
9112,9935,4470,2016-01-30,2016-02-02,687.0
9113,957,2326,2021-05-04,2021-05-07,585.0
9114,3292,12683,2015-04-22,2015-04-25,780.0
9115,5300,6644,2017-04-03,2017-04-06,684.0
9116,3965,10306,2018-02-15,2018-02-18,225.0
9117,6726,14792,2017-05-18,2017-05-21,1050.0
9118,4763,9259,2020-08-21,2020-08-24,186.0
9119,3544,4251,2021-12-17,2021-12-20,900.0
9120,2571,3060,2017-10-30,2017-11-02,300.0
9121,5342,15403,2015-12-31,2016-01-03,90.0
9122,9501,3569,2021-08-16,2021-08-19,525.0
9123,3084,6852,2016-02-22,2016-02-25,192.0
9124,6157,12986,2022-08-08,2022-08-11,585.0
9125,5663,14036,2018-05-13,2018-05-16,2355.0
9126,8125,9925,2016-08-23,2016-08-26,2571.0
9127,9207,12599,2022-03-09,2022-03-12,414.0
9128,6297,12556,2015-04-27,2015-04-30,585.0
9129,8137,1509,2021-10-09,2021-10-12,1107.0
9130,311,4746,2018-10-27,2018-10-30,420.0
9131,9498,7459,2021-10-02,2021-10-05,585.0
9132,2464,13171,2016-02-06,2016-02-09,930.0
9133,9983,11978,2017-11-17,2017-11-20,792.0
9134,8530,860,2017-11-13,2017-11-16,390.0
9135,5627,5759,2017-01-21,2017-01-24,375.0
9137,7036,2994,2018-07-25,2018-07-28,225.0
9138,5574,15451,2017-03-22,2017-03-25,729.0
9139,8245,13099,2016-04-08,2016-04-11,600.0
9140,9798,8412,2022-01-02,2022-01-05,885.0
9141,8628,2038,2019-10-03,2019-10-06,900.0
9142,3138,378,2021-05-22,2021-05-25,315.0
9143,918,8821,2015-11-02,2015-11-05,420.0
9144,3372,9931,2017-01-20,2017-01-23,1419.0
9145,6493,1170,2016-11-07,2016-11-10,750.0
9146,6487,15210,2021-01-29,2021-02-01,582.0
9147,7600,6242,2016-07-09,2016-07-12,435.0
9148,505,5609,2019-02-10,2019-02-13,480.0
9149,4113,12915,2022-01-26,2022-01-29,531.0
9150,5862,6805,2020-12-23,2020-12-26,390.0
9151,1832,243,2020-08-19,2020-08-22,210.0
9152,5410,5795,2020-10-07,2020-10-10,300.0
9153,5453,948,2015-09-21,2015-09-24,6000.0
9154,2761,12816,2017-10-02,2017-10-05,747.0
9155,5552,13265,2019-03-25,2019-03-28,1113.0
9156,9705,13756,2015-06-08,2015-06-11,627.0
9157,4590,11183,2018-10-29,2018-11-01,675.0
9158,4171,3770,2020-01-28,2020-01-31,1098.0
9159,1393,8980,2017-05-12,2017-05-15,165.0
9160,7242,1525,2016-03-02,2016-03-05,576.0
9161,3774,14615,2016-11-05,2016-11-08,210.0
9162,8746,10951,2021-12-14,2021-12-17,687.0
9163,5985,9090,2015-08-06,2015-08-09,297.0
9164,6236,7118,2021-05-11,2021-05-14,900.0
9165,8292,8671,2015-01-30,2015-02-02,468.0
9166,9445,2211,2018-10-08,2018-10-11,594.0
9167,4870,1367,2022-12-09,2022-12-12,363.0
9168,2975,2528,2019-11-22,2019-11-25,600.0
9169,3567,13412,2021-03-23,2021-03-26,375.0
9170,7219,10223,2020-02-19,2020-02-22,375.0
9171,2306,13746,2020-05-23,2020-05-26,405.0
9172,4188,10623,2022-07-27,2022-07-30,765.0
9173,6215,13674,2022-07-17,2022-07-20,1275.0
9174,133,14933,2022-08-18,2022-08-21,111.0
9175,620,14956,2016-02-07,2016-02-10,480.0
9176,5591,7880,2018-09-05,2018-09-08,297.0
9177,6852,9052,2015-02-11,2015-02-14,105.0
9178,474,6269,2019-12-17,2019-12-20,912.0
9179,8483,13818,2021-06-04,2021-06-07,1611.0
9180,170,2650,2015-06-28,2015-07-01,600.0
9181,208,13786,2019-04-03,2019-04-06,870.0
9182,1413,8261,2017-05-31,2017-06-03,750.0
9183,3717,10664,2017-09-25,2017-09-28,390.0
9184,2183,2276,2020-09-24,2020-09-27,525.0
9185,7323,6667,2022-07-20,2022-07-23,693.0
9186,9061,11024,2020-05-10,2020-05-13,1050.0
9187,7858,7121,2017-07-08,2017-07-11,399.0
9188,3637,7668,2022-08-19,2022-08-22,19500.0
9189,5657,7936,2016-04-12,2016-04-15,357.0
9190,265,8970,2018-10-22,2018-10-25,510.0
9191,482,9678,2021-09-12,2021-09-15,540.0
9192,7285,13396,2022-05-29,2022-06-01,555.0
9193,5663,14252,2022-10-11,2022-10-14,291.0
9194,8255,12721,2018-10-13,2018-10-16,375.0
9195,4853,12798,2020-01-15,2020-01-18,765.0
9196,8115,8753,2020-03-12,2020-03-15,651.0
9197,3852,5197,2016-01-19,2016-01-22,360.0
9198,3793,4337,2019-06-28,2019-07-01,300.0
9199,4742,9923,2015-10-17,2015-10-20,705.0
9200,4745,11350,2017-04-12,2017-04-15,912.0
9201,5685,4583,2019-10-26,2019-10-29,486.0
9202,8104,12076,2015-03-07,2015-03-10,210.0
9203,7956,4034,2021-11-26,2021-11-29,507.0
9204,8545,12210,2022-02-02,2022-02-05,642.0
9205,5598,8559,2015-08-01,2015-08-04,441.0
9206,5002,7630,2019-12-20,2019-12-23,375.0
9207,1436,14520,2018-05-20,2018-05-23,399.0
9208,5917,2583,2016-12-07,2016-12-10,567.0
9209,4747,10618,2015-06-22,2015-06-25,564.0
9210,6146,14780,2022-08-18,2022-08-21,345.0
9212,152,16320,2020-01-19,2020-01-22,750.0
9213,8840,5413,2019-07-03,2019-07-06,261.0
9214,9078,12091,2022-02-06,2022-02-09,210.0
9215,9981,11619,2017-11-17,2017-11-20,360.0
9216,1655,11082,2017-10-28,2017-10-31,600.0
9217,1686,15965,2021-06-04,2021-06-07,498.0
9218,3902,13751,2022-05-22,2022-05-25,1050.0
9219,3130,7977,2017-05-30,2017-06-02,549.0
9220,546,4124,2015-08-25,2015-08-28,438.0
9221,1790,16020,2020-07-27,2020-07-30,600.0
9222,5444,11430,2016-01-02,2016-01-05,423.0
9223,9394,6383,2015-06-29,2015-07-02,360.0
9224,6069,9200,2022-08-29,2022-09-01,1284.0
9225,2078,14386,2017-09-04,2017-09-07,867.0
9226,9393,9721,2017-01-28,2017-01-31,1500.0
9227,5905,4252,2018-11-19,2018-11-22,750.0
9228,6034,2479,2016-10-25,2016-10-28,237.0
9229,8937,1486,2015-05-17,2015-05-20,825.0
9230,706,5979,2020-01-15,2020-01-18,213.0
9231,1835,6884,2019-02-08,2019-02-11,585.0
9232,8819,13720,2018-03-28,2018-03-31,585.0
9233,9424,9349,2017-03-25,2017-03-28,300.0
9234,4152,10448,2016-05-29,2016-06-01,111.0
9235,3912,7185,2021-07-12,2021-07-15,600.0
9236,6711,9515,2020-11-17,2020-11-20,969.0
9237,1421,11466,2017-10-28,2017-10-31,540.0
9238,1534,16425,2018-11-22,2018-11-25,942.0
9239,5758,862,2016-01-07,2016-01-10,372.0
9240,3696,4052,2021-04-10,2021-04-13,450.0
9241,2252,5908,2022-08-13,2022-08-16,975.0
9242,7980,3102,2015-08-02,2015-08-05,420.0
9243,8952,5200,2019-06-06,2019-06-09,1170.0
9244,3963,7972,2016-09-15,2016-09-18,1071.0
9245,769,11233,2017-05-11,2017-05-14,480.0
9246,9548,5724,2018-07-28,2018-07-31,597.0
9247,45,1868,2021-09-13,2021-09-16,450.0
9248,2412,1382,2016-06-25,2016-06-28,510.0
9249,5117,6864,2016-04-07,2016-04-10,555.0
9250,3060,8445,2020-06-10,2020-06-13,705.0
9251,278,6851,2020-09-25,2020-09-28,480.0
9252,3373,11936,2021-12-05,2021-12-08,468.0
9253,8687,6265,2017-02-13,2017-02-16,771.0
9254,724,13994,2016-06-06,2016-06-09,396.0
9255,2719,1626,2015-10-27,2015-10-30,675.0
9256,381,15309,2018-02-24,2018-02-27,330.0
9257,3126,1040,2019-06-06,2019-06-09,645.0
9258,6819,15384,2016-07-18,2016-07-21,666.0
9259,8910,5745,2021-06-01,2021-06-04,900.0
9260,3349,1676,2017-02-25,2017-02-28,450.0
9261,6838,1124,2015-04-15,2015-04-18,450.0
9262,4999,8376,2015-07-11,2015-07-14,585.0
9263,3780,12785,2022-11-11,2022-11-14,633.0
9264,1168,2588,2019-06-05,2019-06-08,750.0
9265,7621,7756,2018-11-27,2018-11-30,999.0
9266,3402,9273,2018-11-08,2018-11-11,117.0
9267,4665,5547,2017-10-02,2017-10-05,1458.0
9268,8642,11681,2016-08-24,2016-08-27,585.0
9269,8743,13118,2015-11-13,2015-11-16,600.0
9270,6985,4977,2018-01-07,2018-01-10,672.0
9271,4505,14489,2018-02-26,2018-03-01,885.0
9272,4084,6462,2021-05-25,2021-05-28,1038.0
9273,629,11067,2016-02-14,2016-02-17,420.0
9274,3040,6707,2018-10-26,2018-10-29,450.0
9276,496,8199,2020-01-11,2020-01-14,525.0
9277,5750,1176,2020-06-16,2020-06-19,600.0
9278,2934,1913,2022-04-02,2022-04-05,270.0
9279,2828,12183,2017-01-30,2017-02-02,474.0
9280,4486,15419,2015-12-12,2015-12-15,450.0
9281,1366,10162,2022-04-25,2022-04-28,945.0
9282,1185,6878,2022-01-14,2022-01-17,600.0
9283,3885,8459,2017-06-19,2017-06-22,600.0
9284,8128,4418,2016-07-12,2016-07-15,975.0
9285,8068,8164,2015-09-17,2015-09-20,1500.0
9286,9612,9148,2020-06-11,2020-06-14,117.0
9287,489,15898,2016-02-18,2016-02-21,330.0
9288,8998,12146,2019-04-29,2019-05-02,825.0
9289,7444,2558,2021-09-26,2021-09-29,495.0
9290,326,1197,2018-10-17,2018-10-20,621.0
9291,806,6198,2020-03-16,2020-03-19,750.0
9292,8174,15668,2022-06-09,2022-06-12,327.0
9293,8911,416,2021-08-06,2021-08-09,900.0
9294,3972,16196,2019-12-04,2019-12-07,585.0
9295,6142,4256,2016-10-18,2016-10-21,450.0
9296,7515,15854,2021-01-27,2021-01-30,891.0
9297,2052,12933,2015-05-11,2015-05-14,375.0
9298,8789,3555,2016-02-28,2016-03-02,558.0
9299,2887,1273,2017-08-31,2017-09-03,540.0
9300,5973,7046,2019-11-06,2019-11-09,600.0
9301,3829,7926,2015-04-24,2015-04-27,657.0
9302,7454,15012,2016-06-22,2016-06-25,447.0
9303,5074,14955,2016-10-06,2016-10-09,846.0
9304,2580,12152,2019-07-28,2019-07-31,870.0
9305,2591,3791,2020-01-02,2020-01-05,1050.0
9306,841,19,2019-04-26,2019-04-29,435.0
9307,9525,7273,2019-01-22,2019-01-25,150.0
9308,5626,10527,2015-06-14,2015-06-17,300.0
9309,9617,7921,2017-11-20,2017-11-23,1122.0
9310,951,5758,2016-08-05,2016-08-08,450.0
9311,5619,6064,2020-02-25,2020-02-28,537.0
9312,2778,14673,2021-10-19,2021-10-22,888.0
9313,3180,13107,2016-02-03,2016-02-06,423.0
9314,6910,11768,2017-06-25,2017-06-28,660.0
9315,8834,10766,2019-05-14,2019-05-17,900.0
9316,2312,4020,2015-08-09,2015-08-12,390.0
9317,2615,1532,2022-08-02,2022-08-05,525.0
9318,9138,15864,2015-08-25,2015-08-28,2730.0
9319,1171,7451,2018-12-23,2018-12-26,105.0
9320,2876,15971,2020-11-28,2020-12-01,744.0
9321,1074,5815,2016-08-08,2016-08-11,600.0
9322,5620,14366,2019-05-28,2019-05-31,1050.0
9323,2774,3435,2018-04-18,2018-04-21,255.0
9324,5433,8227,2016-03-31,2016-04-03,630.0
9325,9312,7767,2021-03-17,2021-03-20,297.0
9326,524,6301,2016-07-21,2016-07-24,567.0
9327,8272,13942,2021-12-20,2021-12-23,675.0
9328,693,1631,2019-05-13,2019-05-16,375.0
9329,5831,3749,2015-03-07,2015-03-10,303.0
9330,5668,8567,2020-04-21,2020-04-24,777.0
9331,6930,8999,2016-10-22,2016-10-25,300.0
9332,447,4095,2017-07-13,2017-07-16,900.0
9333,136,12962,2017-03-08,2017-03-11,495.0
9334,532,11353,2022-05-19,2022-05-22,945.0
9335,5473,3523,2021-12-15,2021-12-18,972.0
9336,9206,12576,2019-05-10,2019-05-13,357.0
9337,7427,15572,2015-07-16,2015-07-19,507.0
9338,7165,1967,2016-10-30,2016-11-02,450.0
9339,6959,14075,2020-08-08,2020-08-11,450.0
9340,6285,10648,2022-02-20,2022-02-23,435.0
9341,3238,5051,2021-12-22,2021-12-25,450.0
9342,4255,10237,2021-02-12,2021-02-15,1347.0
9343,8792,15613,2020-09-13,2020-09-16,1275.0
9344,642,38,2017-08-03,2017-08-06,1692.0
9345,3662,9590,2020-12-19,2020-12-22,912.0
9346,1938,15746,2021-03-15,2021-03-18,6000.0
9347,7418,15503,2016-09-30,2016-10-03,480.0
9348,7066,7201,2019-09-05,2019-09-08,1539.0
9349,2227,250,2018-08-02,2018-08-05,1650.0
9350,595,5933,2020-06-04,2020-06-07,450.0
9351,6982,7148,2018-08-18,2018-08-21,318.0
9352,6088,7293,2019-07-27,2019-07-30,357.0
9353,3915,7028,2020-06-22,2020-06-25,750.0
9354,7755,7843,2022-11-04,2022-11-07,384.0
9355,4574,15335,2019-06-28,2019-07-01,129.0
9356,4302,4995,2016-05-20,2016-05-23,495.0
9357,6986,5050,2015-12-23,2015-12-26,135.0
9358,7693,15792,2016-02-21,2016-02-24,630.0
9359,1572,14958,2015-01-19,2015-01-22,231.0
